사업번호,보고년도,보고국가/기관,자료제출기관,CRS번호,대륙명,수원국,사업실시기관,사업실시기관코드,사업실시기관명,사업구분,양자/다자간 구분,자금구분,자금형태,원조유형,원조유형코드,사업명(한글),사업명(영문),사업분야,사업분야코드,SDGs,사업개시(예정)일,사업완공(예정)일,사업설명,성평등,환경 지원,민주적/포용적 거버넌스,무역개발,모자보건증진,재난위험경감,장애인권리,영양,기술협력,기술협력 세부항목,분야별 프로그램 원조,프로젝트 원조,혼합신용,생물의 다양성,기후변화 완화,기후변화 적응,사막화,"약정액
[백만달러]","지출액
[백만달러]","회수액
[백만달러]","순지출액
[백만달러]","증여등가액
[백만달러]","비구속성 금액
[백만달러]","부분 비구속성 금액
[백만달러]","구속성 금액
[백만달러]",투자관련기술협력 금액[USD],"수출신용 금액
[USD]",약정일,상환방식,연간상환횟수,이자율,최초상환일,최종상환일,"이자수취액
[USD]","차관잔액
[USD]","연체원금
[USD]","연체이자
[USD]","차년도 상환원금
[USD]","차년도 지불이자
[USD]"
2022040102589,2023,대한민국,한국국제협력단(KOICA),2022001120,아시아 > 서남 및 중앙아시아,우즈베키스탄,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-아시아 젠더리더십 (2022),Master's Degree Program in Asian Gernder Leadership (Asia) (2022),여성폭력 근절,15180,4.3,2022-01-01,2024-12-31,아시아 역내 다양한 사회경제발전 수준과 각국의 성평등 현황 및 수요 needs 에 맞는 성인지적 gender responsive 리더를 양성하여 성평등한 사회구조 마련의 기반을 구축,관련내용이 주요(1차적) 목적인 경우,관련내용이 주요(1차적) 목적인 경우,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.013037,0.013037,NA,0.013037,0.013037,0,0,0.013037,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022090100578,2023,대한민국,한국국제협력단(KOICA),2022000795,아프리카 > 사하라 이남 > 서부아프리카,부르키나파소,United Nations Population Fund,41119,유엔인구기금,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",프로젝트 원조,C01,"UNFPA 부르키나파소 및 사헬 북부 지역 인권, 평화, 성평등 구축 지원사업('22-'25, 600만불)","UNFPA Basic Rights, Peace and Equality For All in the Regions of Sahel and Nord in Burkina Faso",인권 강화,15160,3.7; 5.4; 5.a,2022-01-03,2025-12-31,"1, 젠더기반폭력(GBV) 인식 제고 및 조기대응교육, 지역사회 예방 서비스 역량 강화, 양질의 모자보건 및 성생식 교육에 대한 여성 및 소녀의 접근성 강화 2. 평화 구축 위원회 운영 지원, 청소년 직업 교육 및 멘토링 지원, 리더십 강화 3.여성 및 청소년 역량강화를 위한 재무 및 비즈니스 관련 교육 실시, 혁신적 비즈니스 모델 수립을 통한 지역사회 교육 실시, 인지 제고 활동 4.여성의 소득 창출 활동 이행 및 관리 지원, 여성 및 청소년을 위한 재무적 및 비재무적 서비스 개발 지원",해당사항 없음,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,NA,NA,NA,1,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,NA,0.931286,NA,0.931286,0.931286,0,0,0,NA,NA,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023010100027,2023,대한민국,한국국제협력단(KOICA),2023002219,아시아 > 서남 및 중앙아시아,키르기스스탄,그밖의 공공단체,11004,한국국제협력단,신규약정(연도별 분할지출) 사업,양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",프로젝트 원조,C01,키르기스스탄 국회 디지털화 사업('23-'27/840만불),Digitalization of the Jogorku Kenesh (Parliament) of the Kyrgyz Republic,입법부 및 정당,15152,16.6,2023-01-01,2027-12-31,"국회 디지털 시스템 개발, 디지털 인프라 구축, 회의시스템 구축 및 역량강화",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,관련내용이 부수적(2차적) 목적인 경우,NA,해당사항 없음,해당사항 없음,NA,NA,NA,NA,NA,1,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,7.950413,0.037936,NA,0.037936,0.037936,7.950413,0,0,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023010100095,2023,대한민국,한국국제협력단(KOICA),2023002218,아시아 > 서남 및 중앙아시아,우즈베키스탄,그밖의 공공단체,11004,한국국제협력단,신규약정(연도별 분할지출) 사업,양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",프로젝트 원조,C01,우즈베키스탄 하원 전자의회 도입과 디지털화를 통한 열린 의정활동 지원 사업('23-'25/600만불),Improving the openness of the activities of the Legislative Chamber of the Republic of Uzbekistan,입법부 및 정당,15152,16.6,2023-01-01,2025-12-31,"하원국회 내 실시간 방송시스템(기자재) 구축, 하원국회 내 실시간 방송중계 시스템(응용) 개발, 하원국회 입법 연계기관 개선, 하원국회 인적역량 강화",해당사항 없음,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,세미나/워크샵 개최,NA,1,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,6,0.00147,NA,0.00147,0.00147,6,0,0,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023010102634,2023,대한민국,한국국제협력단(KOICA),2023002217,아프리카 > 사하라 이남 > 동부아프리카,우간다,United Nations Development Programme,41114,유엔개발계획,신규약정(연도별 분할지출) 사업,양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",프로젝트 원조,C01,(분쟁취약) 우간다 카라모자 지역 분쟁 영향 및 취약 공동체 내 회복력 구축사업(UNDP)('23-'25/500만불),Building Resilience in Conflict-Affected and Fragile Communities of Karamoja,민간주도의 분쟁예방,15220,1.5; 5.4; 16.1,2023-01-01,2025-12-31,"분쟁 예방 및 해결을 위한 지방 정부, 시민사회단체/NGO 및 지역사회 역량 강화.  Cash for Work 활동을 통한 취약 인구(여성, 청년, 장애인, 노인)의 소득 증대, 일자리 창출 및 지역사회 인프라 구축.  프로젝트 모니터링 및 평가",해당사항 없음,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,NA,NA,NA,1,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,5,0.580644,NA,0.580644,0.580644,5,0,0,NA,NA,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023010102965,2023,대한민국,한국국제협력단(KOICA),2023002216,아프리카 > 사하라 이남 > 서부아프리카,니제르,United Nations Office of the High Commissioner for Refugees,41121,유엔난민기구,신규약정(연도별 분할지출) 사업,양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",프로젝트 원조,C01,(분쟁취약) 니제르 난민-원주민 간 평화적 사회공존을 위한 지속가능 생계 역량강화 지원사업(UNHCR)('23-'26/450만불),Social Cohesion and Sustainable Livelihood for Forcibly Displaced People and Host Communities in Niger,민간주도의 분쟁예방,15220,3.c; 6.1; 6.a; 6.b,2023-01-01,2026-12-31,"니제르 난민캠프 내 강제이주민(FDP)과 원주민(Host community)의 평화적 공존과 경제적 상생을 위한 시장기반 직업기술 및 취창업 교육을 통한 자립역량 강화, 농업기술 교육을 통한 지역사회 생계역량 강화 및 포용적 개발 소득 증대를 통한 공동체 간 사회경제적 갈등 완화, 강제이주민과 원주민 간 이해 및 신뢰 구축 지원",해당사항 없음,해당사항 없음,관련내용이 부수적(2차적) 목적인 경우,NA,해당사항 없음,해당사항 없음,NA,NA,NA,NA,NA,1,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,4.5,0,NA,0,0,4.5,0,0,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023010103248,2023,대한민국,한국국제협력단(KOICA),2023002215,아시아 > 서남 및 중앙아시아,미얀마,International Organisation for Migration,47066,국제이주기구,신규약정(연도별 분할지출) 사업,양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",프로젝트 원조,C01,"(분쟁취약) 미얀마 라카인, 몬, 카인 주 분쟁 및 재해&middot;재난으로 취약해진 지역사회 회복탄력성 강화사업(IOM)('23-'25/400만불)",Enhancing Community Resilience in Conflict and Disaster-Affected Communities in Myanmar,민간주도의 분쟁예방,15220,16.6; 16.7,2023-10-02,2025-11-30,"지역사회 회복, 사회통합, 커뮤니티 서비스 접근성 향상, 생계 기반 활동 증진을 통해 충격 흡수 및 대응능력을 강화하고 분쟁 및 재난 발생에 따른 위험을 감소하여 미래 위험 및 위기 발생 요소 최소화",해당사항 없음,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,전문가 및 봉사단 파견,NA,1,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,4,0.305574,NA,0.305574,0.305574,4,0,0,NA,NA,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023010103457,2023,대한민국,한국국제협력단(KOICA),2023002214,아시아 > 서남 및 중앙아시아,미얀마,United Nations Office of the High Commissioner for Refugees,41121,유엔난민기구,신규약정(연도별 분할지출) 사업,양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",프로젝트 원조,C01,(분쟁취약) 미얀마 카친주 국내난민 귀환 및 재정착 지원을 통한 지역사회 회복력 강화사업(UNHCR-UNFPA)('23-'25/400만불),Supporting the Voluntary Return and Settlement of Internally Displaced People in Kachin State through Right-based Interventions,민간주도의 분쟁예방,15220,16.6; 16.7,2023-12-22,2025-12-31,"IDP 권리 보호 및 권리 향유를 위한 이해 증진, IDP 젠더폭력 대응 및 성생식보건 서비스 접근성 증진, IDP 커뮤니티 지역회복탄력성 강화, IDP 커뮤니티 재난대응력 강화",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,관련내용이 부수적(2차적) 목적인 경우,NA,해당사항 없음,관련내용이 부수적(2차적) 목적인 경우,NA,NA,1,전문가 및 봉사단 파견,NA,1,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,4,0,NA,0,0,4,0,0,NA,NA,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023010103459,2023,대한민국,한국국제협력단(KOICA),2023002213,아시아 > 서남 및 중앙아시아,미얀마,Food and Agricultural Organisation,41301,유엔식량농업기구,신규약정(연도별 분할지출) 사업,양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",프로젝트 원조,C01,(분쟁취약) 미얀마 4개 주 취약농가 식량안보 개선 및 생계지원사업(FAO)('23-'26/400만불),mproving food security and resilient livelihoods in crisis-affected regions/states of Myanmar with humanitarian development peace nexus and conflict sensitive approach (FAO),민간주도의 분쟁예방,15220,2.1; 2.3,2023-12-01,2026-12-31,"사회통합력 강화(농업지원사업 계획수립, 재해재난 대응 훈련, CBDRM 개발 및 역량진단 등), 농업생산성 증대(대상마을 및 수혜자 선정, 농업지원물품 조달 및 공급, 기후변화, 범분야 등에 대한 인식개선), 재해,재난 대응 회복력 강화(AA프로토콜 개발, 현금전달지원, 모니터링 및 정기점검 등)",해당사항 없음,해당사항 없음,관련내용이 부수적(2차적) 목적인 경우,NA,해당사항 없음,관련내용이 부수적(2차적) 목적인 경우,NA,NA,1,전문가 및 봉사단 파견,NA,1,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,4,0.701549,NA,0.701549,0.701549,4,0,0,NA,NA,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023010103490,2023,대한민국,한국국제협력단(KOICA),2023002212,유럽,우크라이나,그밖의 공공단체,11004,한국국제협력단,신규약정(연도별 분할지출) 사업,양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",프로젝트 원조,C01,우크라이나 전쟁피해 아동 긴급지원을 위한 지역거점 통합지원센터 구축 사업(2023-2024/125만불),Establishment of Regional Child Rights Protection Center in Dnipro and Rivne for Comprehensive Support for War-affected Children in Ukraine,인권 강화,15160,16.2,2023-01-01,2024-12-31,"아동인권보호센터 내부 리모델링, 기자재/장비 지원, 아동이동 차량 지원",해당사항 없음,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,NA,NA,NA,1,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,1.25,0.114939,NA,0.114939,0.114939,1.25,0,0,NA,NA,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023040101717,2023,대한민국,한국국제협력단(KOICA),2023002211,아메리카 > 남아메리카,파라과이,그밖의 공공단체,11004,한국국제협력단,신규약정(당해 전액지출) 사업,양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",기타 기술협력,D02,파라과이 치안역량강화 CIAT 연수 프로그램(21-23) (2023),CIAT Training Program for the Capacity Building of Public Security in Paraguay,치안제도 관리 및 개선,15210,16.3,2023-01-01,2023-12-31,"수원국의 해당 분야 발전에 이바지하기 위해 대상국에서 선발된 연수생들에게 해당 분야의 강의 제공, 해당 국가의 분야별 국별보고 및 액션플랜 워크숍 및 현장 견학 등의 다양한 교육 프로그램을 제공",해당사항 없음,해당사항 없음,관련내용이 부수적(2차적) 목적인 경우,NA,해당사항 없음,해당사항 없음,NA,NA,1,세미나/워크샵 개최,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.096597,0.096597,NA,0.096597,0.096597,0,0,0.096597,NA,NA,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023040101785,2023,대한민국,한국국제협력단(KOICA),2023002210,아시아 > 극동 아시아,몽골,그밖의 공공단체,11004,한국국제협력단,신규약정(당해 전액지출) 사업,양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",기타 기술협력,D02,몽골 재무부 재정관리 역량강화(2023),Public financial management and operations (Mongolia)(2023),공공재정관리,15111,16.7,2023-01-01,2023-12-31,"몽골 재무부, 산하기관 및 기타 금융 관련기관 실무급 및 중견급 공무원을 대상으로 혁신거버넌스와 리더쉽 역량개발에 집중한 교육 모듈 제공",해당사항 없음,해당사항 없음,관련내용이 부수적(2차적) 목적인 경우,NA,해당사항 없음,해당사항 없음,NA,NA,1,세미나/워크샵 개최,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.075456,0.075456,NA,0.075456,0.075456,0,0,0.075456,NA,NA,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
